_source_file,batch_id,completion_tokens,latency,parameters,prompt_tokens,status,total_tokens,trace_id,processor,model,run_name,parameters.1,test_date,category
none,gemma3:27b_3888_psg,3610,102.84,True,9913,failure,13523,77eee57e,sg,gemma3,77ee_pysg,True,8.13,gemma3:27b_psg_P
none,gemma3:27b_3888_psg,2952,83.88,True,7865,success,10817,15572afc,sg,gemma3,1557_pysg,True,8.13,gemma3:27b_psg_P
none,gemma3:27b_3888_psg,3327,95.29,True,9913,success,13240,275c50d4,sg,gemma3,275c_pysg,True,8.13,gemma3:27b_psg_P
none,gemma3:27b_3888_psg,3536,100.87,True,9913,success,13449,0dd22e36,sg,gemma3,0dd2_pysg,True,8.13,gemma3:27b_psg_P
none,gemma3:27b_3888_psg,3310,94.92,True,9913,success,13223,bb7fa659,sg,gemma3,bb7f_pysg,True,8.13,gemma3:27b_psg_P
none,gemma3:27b_3888_psg,3586,102.11,True,9913,success,13499,4266afe5,sg,gemma3,4266_pysg,True,8.13,gemma3:27b_psg_P
none,gemma3:27b_3888_psg,2727,77.95,True,7865,success,10592,0ceb5d46,sg,gemma3,0ceb_pysg,True,8.13,gemma3:27b_psg_P
none,gemma3:27b_3888_psg,3622,103.28,True,9913,failure,13535,032303f5,sg,gemma3,0323_pysg,True,8.13,gemma3:27b_psg_P
none,gemma3:27b_3888_psg,3720,105.67,True,9913,failure,13633,fb812b1c,sg,gemma3,fb81_pysg,True,8.13,gemma3:27b_psg_P
none,gemma3:27b_3888_psg,3383,96.77,True,9913,success,13296,e74dc846,sg,gemma3,e74d_pysg,True,8.13,gemma3:27b_psg_P
none,gemma3:27b_3888_psg,2707,77.43,True,7865,success,10572,c0a24fb3,sg,gemma3,c0a2_pysg,True,8.13,gemma3:27b_psg_P
none,gemma3:27b_3888_psg,3455,98.66,True,9913,success,13368,2b200d1a,sg,gemma3,2b20_pysg,True,8.13,gemma3:27b_psg_P
none,gemma3:27b_3888_psg,3400,97.44,True,9913,success,13313,c0a42954,sg,gemma3,c0a4_pysg,True,8.13,gemma3:27b_psg_P
none,gemma3:27b_3888_psg,3584,102.01,True,9913,success,13497,fd29cff2,sg,gemma3,fd29_pysg,True,8.13,gemma3:27b_psg_P
none,gemma3:27b_3888_psg,3576,101.96,True,9913,failure,13489,645b4c6a,sg,gemma3,645b_pysg,True,8.13,gemma3:27b_psg_P
none,gemma3:27b_3888_psg,3496,99.84,True,9913,success,13409,86b1243a,sg,gemma3,86b1_pysg,True,8.13,gemma3:27b_psg_P
none,gemma3:27b_3888_psg,3844,108.97,True,9913,failure,13757,7ad7d39a,sg,gemma3,7ad7_pysg,True,8.13,gemma3:27b_psg_P
none,gemma3:27b_3888_psg,3563,101.56,True,9913,failure,13476,d7fafcfa,sg,gemma3,d7fa_pysg,True,8.13,gemma3:27b_psg_P
none,gemma3:27b_3888_psg,3378,96.78,True,9913,success,13291,5f2c5dd6,sg,gemma3,5f2c_pysg,True,8.13,gemma3:27b_psg_P
none,gemma3:27b_3888_tpusg,5092,176.06,True,10158,failure,15250,b59f160c,sg,gemma3,b59f_tpusg,True,8.13,gemma3:27b_tpusg_P
none,gemma3:27b_3888_tpusg,5096,142.31,True,10158,failure,15254,d91d90b9,sg,gemma3,d91d_tpusg,True,8.13,gemma3:27b_tpusg_P
none,gemma3:27b_3888_tpusg,5002,139.99,True,10158,failure,15160,60b3fe9f,sg,gemma3,60b3_tpusg,True,8.13,gemma3:27b_tpusg_P
none,gemma3:27b_3888_tpusg,5165,144.05,True,10158,failure,15323,f2027da6,sg,gemma3,f202_tpusg,True,8.13,gemma3:27b_tpusg_P
none,gemma3:27b_3888_tpusg,5203,145.28,True,10158,failure,15361,6a6b1767,sg,gemma3,6a6b_tpusg,True,8.13,gemma3:27b_tpusg_P
none,gemma3:27b_3888_tpusg,5099,142.34,True,10158,failure,15257,217c4039,sg,gemma3,217c_tpusg,True,8.13,gemma3:27b_tpusg_P
none,gemma3:27b_3888_tpusg,5100,142.35,True,10158,failure,15258,e4a4cf2e,sg,gemma3,e4a4_tpusg,True,8.13,gemma3:27b_tpusg_P
none,gemma3:27b_3888_tpusg,5118,142.76,True,10158,failure,15276,6037f408,sg,gemma3,6037_tpusg,True,8.13,gemma3:27b_tpusg_P
none,gemma3:27b_3888_tpusg,5096,142.32,True,10158,failure,15254,eea879b0,sg,gemma3,eea8_tpusg,True,8.13,gemma3:27b_tpusg_P
none,gemma3:27b_3888_tpusg,5046,141.13,True,10158,failure,15204,32a440fa,sg,gemma3,32a4_tpusg,True,8.13,gemma3:27b_tpusg_P
none,gemma3:27b_3888_tpusg,5102,142.36,True,10158,failure,15260,84d979ad,sg,gemma3,84d9_tpusg,True,8.13,gemma3:27b_tpusg_P
none,gemma3:27b_3888_tpusg,5102,142.43,True,10158,failure,15260,29d45d32,sg,gemma3,29d4_tpusg,True,8.13,gemma3:27b_tpusg_P
none,gemma3:27b_3888_tpusg,5087,141.85,True,10158,failure,15245,97bf0407,sg,gemma3,97bf_tpusg,True,8.13,gemma3:27b_tpusg_P
none,gemma3:27b_3888_tpusg,5176,144.23,True,10158,failure,15334,d79021f1,sg,gemma3,d790_tpusg,True,8.13,gemma3:27b_tpusg_P
none,gemma3:27b_3888_tpusg,4998,139.66,True,10158,failure,15156,4b56bfe7,sg,gemma3,4b56_tpusg,True,8.13,gemma3:27b_tpusg_P
none,gemma3:27b_3888_tpusg,5080,141.68,True,10158,failure,15238,cc5355e4,sg,gemma3,cc53_tpusg,True,8.13,gemma3:27b_tpusg_P
none,gemma3:27b_3888_tpusg,5007,139.89,True,10158,failure,15165,e1a3a526,sg,gemma3,e1a3_tpusg,True,8.13,gemma3:27b_tpusg_P
none,gemma3:27b_3888_tpusg,5093,142.12,True,10158,failure,15251,e708870d,sg,gemma3,e708_tpusg,True,8.13,gemma3:27b_tpusg_P
none,gemma3:27b_3888_tpusg,5176,144.28,True,10158,failure,15334,f3274386,sg,gemma3,f327_tpusg,True,8.13,gemma3:27b_tpusg_P
none,gemma3:27b_3888_tpusg,5108,142.44,True,10158,failure,15266,3214bae8,sg,gemma3,3214_tpusg,True,8.13,gemma3:27b_tpusg_P
none,gemma3:27b_3888_tpusg,5059,141.15,True,10158,failure,15217,776bf27e,sg,gemma3,776b_tpusg,True,8.13,gemma3:27b_tpusg_P
none,gemma3:27b_3888_tpusg,5087,141.93,True,10158,failure,15245,3606e9b6,sg,gemma3,3606_tpusg,True,8.13,gemma3:27b_tpusg_P
none,gemma3:27b_3888_tpusg,5027,140.38,True,10158,failure,15185,5389a702,sg,gemma3,5389_tpusg,True,8.13,gemma3:27b_tpusg_P
none,gemma3:27b_3888_tpusg,5165,143.96,True,10158,failure,15323,b85b420c,sg,gemma3,b85b_tpusg,True,8.13,gemma3:27b_tpusg_P
none,gemma3:27b_3888_tpusg,5014,140.05,True,10158,failure,15172,cff6f658,sg,gemma3,cff6_tpusg,True,8.13,gemma3:27b_tpusg_P
none,gemma3:27b_3888_tpusg,5172,144.07,True,10158,failure,15330,3ac2fc95,sg,gemma3,3ac2_tpusg,True,8.13,gemma3:27b_tpusg_P
none,gemma3:27b_3888_tpusg,5063,141.22,True,10158,failure,15221,b8cb9d7d,sg,gemma3,b8cb_tpusg,True,8.13,gemma3:27b_tpusg_P
none,gemma3:27b_3888_tpusg,5132,143.07,True,10158,failure,15290,0ce248c5,sg,gemma3,0ce2_tpusg,True,8.13,gemma3:27b_tpusg_P
none,gemma3:27b_3888_tpusg,5281,146.82,True,10158,failure,15439,4258ed9e,sg,gemma3,4258_tpusg,True,8.13,gemma3:27b_tpusg_P
none,gemma3:27b_3888_tpusg,5146,143.41,True,10158,failure,15304,118aa0f6,sg,gemma3,118a_tpusg,True,8.13,gemma3:27b_tpusg_P
none,gemma3:27b_85a9_psg,753,29.43,False,1721,success,2474,7e09e5ca,sg,gemma3,7e09_pysg,False,7.3,gemma3:27b_psg_NP
none,gemma3:27b_85a9_psg,681,26.9,False,1721,success,2402,70967abe,sg,gemma3,7096_pysg,False,7.3,gemma3:27b_psg_NP
none,gemma3:27b_85a9_psg,3001,117.81,False,7865,success,10866,c7c7a19c,sg,gemma3,c7c7_pysg,False,7.3,gemma3:27b_psg_NP
none,gemma3:27b_85a9_psg,1470,58.1,False,3769,success,5239,3512ece5,sg,gemma3,3512_pysg,False,7.3,gemma3:27b_psg_NP
none,gemma3:27b_85a9_psg,1846,74.53,False,5817,success,7663,d593f7be,sg,gemma3,d593_pysg,False,7.3,gemma3:27b_psg_NP
none,gemma3:27b_85a9_psg,1211,48.99,False,3769,success,4980,680129e7,sg,gemma3,6801_pysg,False,7.3,gemma3:27b_psg_NP
none,gemma3:27b_85a9_psg,2688,107.26,False,7865,success,10553,06426652,sg,gemma3,0642_pysg,False,7.3,gemma3:27b_psg_NP
none,gemma3:27b_85a9_psg,1294,51.91,False,3769,success,5063,43f8973c,sg,gemma3,43f8_pysg,False,7.3,gemma3:27b_psg_NP
none,gemma3:27b_85a9_psg,3355,133.95,False,9913,failure,13268,be0964f2,sg,gemma3,be09_pysg,False,7.3,gemma3:27b_psg_NP
none,gemma3:27b_85a9_psg,1339,53.33,False,3769,success,5108,d64c73a8,sg,gemma3,d64c_pysg,False,7.3,gemma3:27b_psg_NP
none,gemma3:27b_85a9_psg,3910,154.08,False,9913,failure,13823,601f66ef,sg,gemma3,601f_pysg,False,7.3,gemma3:27b_psg_NP
none,gemma3:27b_85a9_psg,3488,138.99,False,9913,failure,13401,b2b6ed9f,sg,gemma3,b2b6_pysg,False,7.3,gemma3:27b_psg_NP
none,gemma3:27b_85a9_psg,3609,143.22,False,9913,failure,13522,d567c385,sg,gemma3,d567_pysg,False,7.3,gemma3:27b_psg_NP
none,gemma3:27b_85a9_psg,781,30.7,False,1721,success,2502,63178875,sg,gemma3,6317_pysg,False,7.3,gemma3:27b_psg_NP
none,gemma3:27b_85a9_psg,846,33.04,False,1721,success,2567,c62b818c,sg,gemma3,c62b_pysg,False,7.3,gemma3:27b_psg_NP
none,gemma3:27b_85a9_psg,2569,102.87,False,7865,success,10434,6b4d5e9d,sg,gemma3,6b4d_pysg,False,7.3,gemma3:27b_psg_NP
none,gemma3:27b_85a9_psg,752,29.74,False,1721,success,2473,65e6c10d,sg,gemma3,65e6_pysg,False,7.3,gemma3:27b_psg_NP
none,gemma3:27b_85a9_psg,3950,155.17,False,9913,failure,13863,7402d69f,sg,gemma3,7402_pysg,False,7.3,gemma3:27b_psg_NP
none,gemma3:27b_85a9_psg,1852,74.35,False,5817,success,7669,62e3c7b1,sg,gemma3,62e3_pysg,False,7.3,gemma3:27b_psg_NP
none,gemma3:27b_85a9_psg,2962,116.88,False,7865,success,10827,4faddf4b,sg,gemma3,4fad_pysg,False,7.3,gemma3:27b_psg_NP
none,gemma3:27b_85a9_psg,2304,90.73,False,5817,success,8121,51bce0b7,sg,gemma3,51bc_pysg,False,7.3,gemma3:27b_psg_NP
none,gemma3:27b_85a9_psg,2338,92.11,False,5817,success,8155,a5dfc0bb,sg,gemma3,a5df_pysg,False,7.3,gemma3:27b_psg_NP
none,gemma3:27b_85a9_psg,1589,62.03,False,3769,success,5358,02c6b383,sg,gemma3,02c6_pysg,False,7.3,gemma3:27b_psg_NP
none,gemma3:27b_85a9_psg,3256,129.44,False,9913,failure,13169,50e5a722,sg,gemma3,50e5_pysg,False,7.3,gemma3:27b_psg_NP
none,gemma3:27b_85a9_psg,1991,78.83,False,5817,success,7808,3ce1cbb5,sg,gemma3,3ce1_pysg,False,7.3,gemma3:27b_psg_NP
none,gemma3:27b_85a9_psg,2346,91.58,False,5817,success,8163,bb629a0c,sg,gemma3,bb62_pysg,False,7.3,gemma3:27b_psg_NP
none,gemma3:27b_85a9_psg,2209,87.51,False,5817,success,8026,45b2415d,sg,gemma3,45b2_pysg,False,7.3,gemma3:27b_psg_NP
none,gemma3:27b_85a9_psg,1482,58.78,False,3769,success,5251,625856e4,sg,gemma3,6258_pysg,False,7.3,gemma3:27b_psg_NP
none,gemma3:27b_85a9_psg,1232,49.42,False,3769,success,5001,047efb99,sg,gemma3,047e_pysg,False,7.3,gemma3:27b_psg_NP
none,gemma3:27b_85a9_psg,844,32.92,False,1721,success,2565,e400a4dc,sg,gemma3,e400_pysg,False,7.3,gemma3:27b_psg_NP
none,gemma3:27b_85a9_tpusg,5677,244.3,False,10158,failure,15835,c0e353b4,sg,gemma3,c0e3_tpusg,False,7.3,gemma3:27b_tpusg_NP
none,gemma3:27b_85a9_tpusg,5684,216.2,False,10158,failure,15842,8fa803ed,sg,gemma3,8fa8_tpusg,False,7.3,gemma3:27b_tpusg_NP
none,gemma3:27b_85a9_tpusg,5033,193.59,False,10158,failure,15191,94bc6333,sg,gemma3,94bc_tpusg,False,7.3,gemma3:27b_tpusg_NP
none,gemma3:27b_85a9_tpusg,5094,195.56,False,10158,failure,15252,9dccacd2,sg,gemma3,9dcc_tpusg,False,7.3,gemma3:27b_tpusg_NP
none,gemma3:27b_85a9_tpusg,5411,206.84,False,10158,failure,15569,db3c2b2d,sg,gemma3,db3c_tpusg,False,7.3,gemma3:27b_tpusg_NP
none,gemma3:27b_85a9_tpusg,5300,202.69,False,10158,failure,15458,506219b3,sg,gemma3,5062_tpusg,False,7.3,gemma3:27b_tpusg_NP
none,gemma3:27b_85a9_tpusg,4955,190.59,False,10158,failure,15113,eb4cf0fc,sg,gemma3,eb4c_tpusg,False,7.3,gemma3:27b_tpusg_NP
none,gemma3:27b_85a9_tpusg,5461,208.48,False,10158,failure,15619,69660530,sg,gemma3,6966_tpusg,False,7.3,gemma3:27b_tpusg_NP
none,gemma3:27b_85a9_tpusg,5030,192.86,False,10158,failure,15188,47d390bb,sg,gemma3,47d3_tpusg,False,7.3,gemma3:27b_tpusg_NP
none,gemma3:27b_85a9_tpusg,1104,42.33,False,1966,success,3070,2962b4b0,sg,gemma3,2962_tpusg,False,7.3,gemma3:27b_tpusg_NP
none,gemma3:27b_85a9_tpusg,5177,198.27,False,10158,failure,15335,1d55aeb9,sg,gemma3,1d55_tpusg,False,7.3,gemma3:27b_tpusg_NP
none,gemma3:27b_85a9_tpusg,5274,201.91,False,10158,failure,15432,e6f97a5c,sg,gemma3,e6f9_tpusg,False,7.3,gemma3:27b_tpusg_NP
none,gemma3:27b_85a9_tpusg,5060,194.14,False,10158,failure,15218,89140ba9,sg,gemma3,8914_tpusg,False,7.3,gemma3:27b_tpusg_NP
none,gemma3:27b_85a9_tpusg,5179,198.38,False,10158,failure,15337,c077f7a4,sg,gemma3,c077_tpusg,False,7.3,gemma3:27b_tpusg_NP
none,gemma3:27b_85a9_tpusg,5161,197.32,False,10158,failure,15319,1a38d526,sg,gemma3,1a38_tpusg,False,7.3,gemma3:27b_tpusg_NP
none,gemma3:27b_b603_tpusg,5117,210.98,True,10158,failure,15275,aea75d1a,sg,gemma3,aea7_tpusg,True,8.12,gemma3:27b_tpusg_P
none,gemma3:27b_b603_tpusg,5077,193.15,True,10158,failure,15235,94b009f1,sg,gemma3,94b0_tpusg,True,8.12,gemma3:27b_tpusg_P
none,gemma3:27b_b603_tpusg,5050,192.35,True,10158,failure,15208,2a6ca472,sg,gemma3,2a6c_tpusg,True,8.12,gemma3:27b_tpusg_P
none,gemma3:27b_b603_tpusg,5009,191.05,True,10158,failure,15167,f92f1c2d,sg,gemma3,f92f_tpusg,True,8.12,gemma3:27b_tpusg_P
none,gemma3:27b_b603_tpusg,5045,192.17,True,10158,failure,15203,b1850f14,sg,gemma3,b185_tpusg,True,8.12,gemma3:27b_tpusg_P
none,gemma3:27b_b603_tpusg,5063,193.4,True,10158,failure,15221,879c874d,sg,gemma3,879c_tpusg,True,8.12,gemma3:27b_tpusg_P
none,gemma3:27b_b603_tpusg,5042,193.22,True,10158,failure,15200,738798e7,sg,gemma3,7387_tpusg,True,8.12,gemma3:27b_tpusg_P
none,gemma3:27b_b603_tpusg,5042,193.12,True,10158,failure,15200,3b0b1b3f,sg,gemma3,3b0b_tpusg,True,8.12,gemma3:27b_tpusg_P
none,gemma3:27b_b603_tpusg,5089,193.49,True,10158,failure,15247,36f58050,sg,gemma3,36f5_tpusg,True,8.12,gemma3:27b_tpusg_P
none,gemma3:27b_b603_tpusg,5108,194.47,True,10158,failure,15266,225a4d17,sg,gemma3,225a_tpusg,True,8.12,gemma3:27b_tpusg_P
none,gemma3:27b_b603_tpusg,5062,192.57,True,10158,failure,15220,56cdf55b,sg,gemma3,56cd_tpusg,True,8.12,gemma3:27b_tpusg_P
none,gemma3:27b_b603_tpusg,5110,195.28,True,10158,failure,15268,f329b585,sg,gemma3,f329_tpusg,True,8.12,gemma3:27b_tpusg_P
none,gemma3:27b_b603_tpusg,4990,190.5,True,10158,failure,15148,a8387e12,sg,gemma3,a838_tpusg,True,8.12,gemma3:27b_tpusg_P
none,gemma3:27b_d558_psg,2875,109.54,True,7865,success,10740,698b4384,sg,gemma3,698b_pysg,True,8.12,gemma3:27b_psg_P
none,gemma3:27b_d558_psg,3555,103.04,True,9913,failure,13468,16ffea2f,sg,gemma3,16ff_pysg,True,8.12,gemma3:27b_psg_P
none,gemma3:27b_d558_psg,2874,82.9,True,7865,success,10739,37087067,sg,gemma3,3708_pysg,True,8.12,gemma3:27b_psg_P
none,gemma3:27b_d558_psg,3015,86.65,True,7865,success,10880,5cfedae5,sg,gemma3,5cfe_pysg,True,8.12,gemma3:27b_psg_P
none,gemma3:27b_d558_psg,3495,101.03,True,9913,success,13408,a58034f9,sg,gemma3,a580_pysg,True,8.12,gemma3:27b_psg_P
none,gemma3:27b_d558_psg,3594,103.62,True,9913,success,13507,9ade8ab6,sg,gemma3,9ade_pysg,True,8.12,gemma3:27b_psg_P
none,gemma3:27b_d558_psg,3623,104.43,True,9913,success,13536,2893b8f0,sg,gemma3,2893_pysg,True,8.12,gemma3:27b_psg_P
none,gemma3:27b_d558_psg,2871,82.74,True,7865,success,10736,2f51bbe5,sg,gemma3,2f51_pysg,True,8.12,gemma3:27b_psg_P
none,gemma3:27b_d558_psg,3554,102.77,True,9913,success,13467,38486a9d,sg,gemma3,3848_pysg,True,8.12,gemma3:27b_psg_P
none,gemma3:27b_d558_psg,2937,84.67,True,7865,success,10802,34e97ab4,sg,gemma3,34e9_pysg,True,8.12,gemma3:27b_psg_P
none,gemma3:27b_d558_psg,2964,85.32,True,7865,success,10829,8315d125,sg,gemma3,8315_pysg,True,8.12,gemma3:27b_psg_P
none,gemma3:27b_d558_psg,3497,101.2,True,9913,success,13410,30812e48,sg,gemma3,3081_pysg,True,8.12,gemma3:27b_psg_P
none,gemma3:27b_d558_psg,3468,100.35,True,9913,success,13381,c398991d,sg,gemma3,c398_pysg,True,8.12,gemma3:27b_psg_P
none,gemma3:27b_d558_psg,3603,103.97,True,9913,failure,13516,b897f12b,sg,gemma3,b897_pysg,True,8.12,gemma3:27b_psg_P
none,gemma3:27b_d558_psg,2996,86.16,True,7865,success,10861,4aed5512,sg,gemma3,4aed_pysg,True,8.12,gemma3:27b_psg_P
none,gemma3:27b_d558_psg,3534,102.05,True,9913,success,13447,fbc61fce,sg,gemma3,fbc6_pysg,True,8.12,gemma3:27b_psg_P
none,gemma3:27b_d558_psg,3489,100.94,True,9913,success,13402,af6b5f7b,sg,gemma3,af6b_pysg,True,8.12,gemma3:27b_psg_P
none,gemma3:27b_d558_psg,2778,80.39,True,7865,success,10643,39292e1d,sg,gemma3,3929_pysg,True,8.12,gemma3:27b_psg_P
none,gemma3:27b_d558_psg,3391,98.3,True,9913,success,13304,078aaa22,sg,gemma3,078a_pysg,True,8.12,gemma3:27b_psg_P
none,gemma3:27b_d558_psg,3676,105.92,True,9913,success,13589,bad938f6,sg,gemma3,bad9_pysg,True,8.12,gemma3:27b_psg_P
none,gemma3:27b_d558_psg,3640,104.91,True,9913,success,13553,70861c04,sg,gemma3,7086_pysg,True,8.12,gemma3:27b_psg_P
none,gemma3:27b_d558_psg,3391,98.25,True,9913,success,13304,e700644d,sg,gemma3,e700_pysg,True,8.12,gemma3:27b_psg_P
none,phi4_3b43_psg,647,14.56,True,1598,success,2245,74ed980d,sg,phi4,74ed_pysg,True,8.07,phi4_psg_P
none,phi4_3b43_psg,647,13.96,True,1598,success,2245,779a6cce,sg,phi4,779a_pysg,True,8.07,phi4_psg_P
none,phi4_3b43_psg,644,13.97,True,1598,success,2242,09927bf3,sg,phi4,0992_pysg,True,8.07,phi4_psg_P
none,phi4_3b43_psg,644,13.87,True,1598,success,2242,55e7ec9f,sg,phi4,55e7_pysg,True,8.07,phi4_psg_P
none,phi4_3b43_psg,644,14.29,True,1598,success,2242,cf590e4c,sg,phi4,cf59_pysg,True,8.07,phi4_psg_P
none,phi4_3b43_psg,644,14.03,True,1598,success,2242,7ef8453c,sg,phi4,7ef8_pysg,True,8.07,phi4_psg_P
none,phi4_3b43_psg,644,14.13,True,1598,success,2242,baad8bbc,sg,phi4,baad_pysg,True,8.07,phi4_psg_P
none,phi4_3b43_psg,647,14.03,True,1598,success,2245,b2ce77f0,sg,phi4,b2ce_pysg,True,8.07,phi4_psg_P
none,phi4_3b43_psg,644,14.05,True,1598,success,2242,0dc00de2,sg,phi4,0dc0_pysg,True,8.07,phi4_psg_P
none,phi4_3b43_psg,644,13.94,True,1598,success,2242,2e25c4be,sg,phi4,2e25_pysg,True,8.07,phi4_psg_P
none,phi4_3b43_psg,644,13.82,True,1598,success,2242,8b5e35d5,sg,phi4,8b5e_pysg,True,8.07,phi4_psg_P
none,phi4_3b43_psg,644,14.04,True,1598,success,2242,960dd108,sg,phi4,960d_pysg,True,8.07,phi4_psg_P
none,phi4_3b43_psg,644,13.93,True,1598,success,2242,9dfb1f48,sg,phi4,9dfb_pysg,True,8.07,phi4_psg_P
none,phi4_3b43_psg,644,13.88,True,1598,success,2242,4720e61f,sg,phi4,4720_pysg,True,8.07,phi4_psg_P
none,phi4_3b43_psg,647,13.96,True,1598,success,2245,7e752199,sg,phi4,7e75_pysg,True,8.07,phi4_psg_P
none,phi4_3b43_psg,647,13.98,True,1598,success,2245,24210cf5,sg,phi4,2421_pysg,True,8.07,phi4_psg_P
none,phi4_3b43_psg,644,13.92,True,1598,success,2242,b4cc45b2,sg,phi4,b4cc_pysg,True,8.07,phi4_psg_P
none,phi4_3b43_psg,644,13.91,True,1598,success,2242,e79f380c,sg,phi4,e79f_pysg,True,8.07,phi4_psg_P
none,phi4_3b43_psg,644,13.89,True,1598,success,2242,4a7f1f17,sg,phi4,4a7f_pysg,True,8.07,phi4_psg_P
none,phi4_3b43_psg,644,13.89,True,1598,success,2242,af4c422d,sg,phi4,af4c_pysg,True,8.07,phi4_psg_P
none,phi4_3b43_psg,644,16.04,True,1598,success,2242,40fd1617,sg,phi4,40fd_pysg,True,8.07,phi4_psg_P
none,phi4_3b43_psg,644,15.21,True,1598,success,2242,702ccd2b,sg,phi4,702c_pysg,True,8.07,phi4_psg_P
none,phi4_3b43_psg,644,13.91,True,1598,success,2242,e963c4fc,sg,phi4,e963_pysg,True,8.07,phi4_psg_P
none,phi4_3b43_psg,644,13.97,True,1598,success,2242,46bc2eec,sg,phi4,46bc_pysg,True,8.07,phi4_psg_P
none,phi4_3b43_psg,644,13.94,True,1598,success,2242,a01a8b3c,sg,phi4,a01a_pysg,True,8.07,phi4_psg_P
none,phi4_3b43_psg,644,13.85,True,1598,success,2242,ebca68a7,sg,phi4,ebca_pysg,True,8.07,phi4_psg_P
none,phi4_3b43_psg,647,14.1,True,1598,success,2245,44c92ceb,sg,phi4,44c9_pysg,True,8.07,phi4_psg_P
none,phi4_3b43_psg,644,13.86,True,1598,success,2242,3c235447,sg,phi4,3c23_pysg,True,8.07,phi4_psg_P
none,phi4_3b43_psg,647,14.16,True,1598,success,2245,555384e9,sg,phi4,5553_pysg,True,8.07,phi4_psg_P
none,phi4_3b43_psg,644,13.95,True,1598,success,2242,b486b57f,sg,phi4,b486_pysg,True,8.07,phi4_psg_P
none,phi4_3b43_tpusg,981,59.68,True,1806,success,2787,d82c8f72,sg,phi4,d82c_tpusg,True,8.07,phi4_tpusg_P
none,phi4_3b43_tpusg,926,19.69,True,1806,success,2732,7ba56093,sg,phi4,7ba5_tpusg,True,8.07,phi4_tpusg_P
none,phi4_3b43_tpusg,944,20.23,True,1806,success,2750,23f093d7,sg,phi4,23f0_tpusg,True,8.07,phi4_tpusg_P
none,phi4_3b43_tpusg,944,20.06,True,1806,success,2750,0f429cab,sg,phi4,0f42_tpusg,True,8.07,phi4_tpusg_P
none,phi4_3b43_tpusg,926,19.75,True,1806,success,2732,ef78447d,sg,phi4,ef78_tpusg,True,8.07,phi4_tpusg_P
none,phi4_3b43_tpusg,944,19.99,True,1806,success,2750,c39e4f3c,sg,phi4,c39e_tpusg,True,8.07,phi4_tpusg_P
none,phi4_3b43_tpusg,944,20.01,True,1806,success,2750,7cea88b2,sg,phi4,7cea_tpusg,True,8.07,phi4_tpusg_P
none,phi4_3b43_tpusg,944,20.05,True,1806,success,2750,c9cd1c2d,sg,phi4,c9cd_tpusg,True,8.07,phi4_tpusg_P
none,phi4_3b43_tpusg,926,19.68,True,1806,success,2732,b14929b5,sg,phi4,b149_tpusg,True,8.07,phi4_tpusg_P
none,phi4_3b43_tpusg,950,20.32,True,1806,success,2756,21e64a85,sg,phi4,21e6_tpusg,True,8.07,phi4_tpusg_P
none,phi4_3b43_tpusg,944,21.1,True,1806,success,2750,3df7abdb,sg,phi4,3df7_tpusg,True,8.07,phi4_tpusg_P
none,phi4_3b43_tpusg,950,20.32,True,1806,success,2756,39d9844a,sg,phi4,39d9_tpusg,True,8.07,phi4_tpusg_P
none,phi4_3b43_tpusg,944,20.18,True,1806,success,2750,773abb8f,sg,phi4,773a_tpusg,True,8.07,phi4_tpusg_P
none,phi4_3b43_tpusg,944,19.97,True,1806,success,2750,729f8a64,sg,phi4,729f_tpusg,True,8.07,phi4_tpusg_P
none,phi4_3b43_tpusg,944,20.22,True,1806,success,2750,e677c801,sg,phi4,e677_tpusg,True,8.07,phi4_tpusg_P
none,phi4_3b43_tpusg,944,20.03,True,1806,success,2750,059b057c,sg,phi4,059b_tpusg,True,8.07,phi4_tpusg_P
none,phi4_3b43_tpusg,944,20.02,True,1806,success,2750,a4d3959d,sg,phi4,a4d3_tpusg,True,8.07,phi4_tpusg_P
none,phi4_3b43_tpusg,944,21.16,True,1806,success,2750,42981e86,sg,phi4,4298_tpusg,True,8.07,phi4_tpusg_P
none,phi4_3b43_tpusg,944,20.01,True,1806,success,2750,ec39ef3b,sg,phi4,ec39_tpusg,True,8.07,phi4_tpusg_P
none,phi4_3b43_tpusg,950,20.17,True,1806,success,2756,9b178a93,sg,phi4,9b17_tpusg,True,8.07,phi4_tpusg_P
none,phi4_3b43_tpusg,926,19.75,True,1806,success,2732,1fe7f8dc,sg,phi4,1fe7_tpusg,True,8.07,phi4_tpusg_P
none,phi4_3b43_tpusg,944,20.16,True,1806,success,2750,5f8eb9ed,sg,phi4,5f8e_tpusg,True,8.07,phi4_tpusg_P
none,phi4_3b43_tpusg,950,20.16,True,1806,success,2756,04deea5e,sg,phi4,04de_tpusg,True,8.07,phi4_tpusg_P
none,phi4_3b43_tpusg,944,20.98,True,1806,success,2750,97d74c6f,sg,phi4,97d7_tpusg,True,8.07,phi4_tpusg_P
none,phi4_3b43_tpusg,926,19.86,True,1806,success,2732,e2257b5f,sg,phi4,e225_tpusg,True,8.07,phi4_tpusg_P
none,phi4_3b43_tpusg,944,20.08,True,1806,success,2750,bc9cbdbd,sg,phi4,bc9c_tpusg,True,8.07,phi4_tpusg_P
none,phi4_3b43_tpusg,944,20.21,True,1806,success,2750,93c3d0f1,sg,phi4,93c3_tpusg,True,8.07,phi4_tpusg_P
